Area,Date,Cases,Deaths
Canarias,2020-10-19,15899,413
Canarias,2020-10-20,16045,415
Canarias,2020-10-21,16182,416
Canarias,2020-10-22,16334,418
Canarias,2020-10-23,16414,421
Canarias,2020-10-24,16530,422
Canarias,2020-10-25,16573,423
Canarias,2020-10-26,16659,425
Canarias,2020-10-27,16760,426
Canarias,2020-10-28,16902,426
Canarias,2020-10-29,17007,432
Canarias,2020-10-30,17121,432
Canarias,2020-10-31,17257,434
Canarias,2020-11-01,17374,436
Canarias,2020-11-02,17433,439
Canarias,2020-11-03,17565,439
Canarias,2020-11-04,17722,440
Canarias,2020-11-05,17892,444
Canarias,2020-11-06,18066,447
Canarias,2020-11-07,18251,449
Canarias,2020-11-08,18348,451
Canarias,2020-11-09,18419,452
Canarias,2020-11-10,18546,453
Canarias,2020-11-11,18673,455
Canarias,2020-11-12,18789,459
Canarias,2020-11-13,18964,461
Canarias,2020-11-14,19068,465
Canarias,2020-11-15,19133,467
Canarias,2020-11-16,19201,467
Canarias,2020-11-17,19352,468
Canarias,2020-11-18,19470,468
Canarias,2020-11-19,19588,470
Canarias,2020-11-20,19720,471
Canarias,2020-11-21,19836,472
Canarias,2020-11-22,19910,474
Canarias,2020-11-23,20037,474
Canarias,2020-11-24,20184,477
Canarias,2020-11-25,20317,479
Canarias,2020-11-26,20431,483
Canarias,2020-11-27,20554,486
Canarias,2020-11-28,20688,488
Canarias,2020-11-29,20767,489
Canarias,2020-11-30,20872,489
Canarias,2020-12-01,21058,491
Canarias,2020-12-02,21266,491
Canarias,2020-12-03,21419,496
Canarias,2020-12-04,21640,497
Canarias,2020-12-05,21828,497
Canarias,2020-12-06,21918,499
Canarias,2020-12-07,22086,503
Canarias,2020-12-08,22190,504
Canarias,2020-12-09,22386,506
Canarias,2020-12-10,22624,507
Canarias,2020-12-11,22817,509
Canarias,2020-12-12,23147,512
Canarias,2020-12-13,23279,514
Canarias,2020-12-14,23401,515
Canarias,2020-12-15,23712,516
Canarias,2020-12-16,23937,520
Canarias,2020-12-17,24220,524
Canarias,2020-12-18,24429,528
Canarias,2020-12-19,24673,529
Canarias,2020-12-20,24796,529
Canarias,2020-12-21,24939,529
Canarias,2020-12-22,25172,534
Canarias,2020-12-23,25363,538
Canarias,2020-12-24,25560,540
Canarias,2020-12-25,25718,542
Canarias,2020-12-26,25840,545
Canarias,2020-12-27,25970,549
Canarias,2020-12-28,26213,553
Canarias,2020-12-29,26486,558
Canarias,2020-12-30,26716,559
Canarias,2020-12-31,27025,561
Canarias,2021-01-01,27166,563
Canarias,2021-01-02,27346,566
Canarias,2021-01-03,27506,568
Canarias,2021-01-04,27731,572
Canarias,2021-01-05,27976,573
Canarias,2021-01-06,28224,574
Canarias,2021-01-07,28463,575
Canarias,2021-01-08,28763,578
Canarias,2021-01-09,29040,583
Canarias,2021-01-10,29271,586
Canarias,2021-01-11,29516,592
Canarias,2021-01-12,29877,596
Canarias,2021-01-13,30223,599
Canarias,2021-01-14,30595,603
Canarias,2021-01-15,30860,607
Canarias,2021-01-16,31115,609
Canarias,2021-01-17,31284,614
Canarias,2021-01-18,31579,617
Canarias,2021-01-19,31877,620
Canarias,2021-01-20,32197,620
Canarias,2021-01-21,32523,623
Canarias,2021-01-22,32816,633
Canarias,2021-01-23,33104,639
Canarias,2021-01-24,33324,643
Canarias,2021-01-25,33542,647
Canarias,2021-01-26,33867,652
Canarias,2021-01-27,34197,657
Canarias,2021-01-28,34534,664
Canarias,2021-01-29,34843,673
Canarias,2021-01-30,35089,677
Canarias,2021-01-31,35243,684
Canarias,2021-02-01,35485,690
Canarias,2021-02-02,35687,696
Canarias,2021-02-03,35961,704
Canarias,2021-02-04,36177,707
Canarias,2021-02-05,36403,708
Canarias,2021-02-06,36608,710
Canarias,2021-02-07,36767,712
Canarias,2021-02-08,36931,715
Canarias,2021-02-09,37123,720
Canarias,2021-02-10,37361,726
Canarias,2021-02-11,37608,731
Canarias,2021-02-12,37783,735
Canarias,2021-02-13,37948,739
Canarias,2021-02-14,38077,743
Canarias,2021-02-15,38198,746
Canarias,2021-02-16,38359,750
Canarias,2021-02-17,38501,757
Canarias,2021-02-18,38671,760
Canarias,2021-02-19,38800,762
Canarias,2021-02-20,38983,768
Canarias,2021-02-21,39130,774
Canarias,2021-02-22,39314,777
Canarias,2021-02-23,39519,781
Canarias,2021-02-24,39691,784
Canarias,2021-02-25,39899,788
Canarias,2021-02-26,40070,794
Canarias,2021-02-27,40228,800
Canarias,2021-02-28,40330,803
Canarias,2021-03-01,40496,806
Canarias,2021-03-02,40664,807
Canarias,2021-03-03,40838,812
Canarias,2021-03-04,41056,814
Canarias,2021-03-05,41239,820
Canarias,2021-03-06,41419,821
Canarias,2021-03-07,41544,825
Canarias,2021-03-08,41743,830
Canarias,2021-03-09,41945,834
Canarias,2021-03-10,42176,840
Canarias,2021-03-11,42415,843
Canarias,2021-03-12,42662,846
Canarias,2021-03-13,42829,851
Canarias,2021-03-14,42953,853
Canarias,2021-03-15,43194,858
Canarias,2021-03-16,43433,863
Canarias,2021-03-17,43659,868
Canarias,2021-03-18,43873,873
Canarias,2021-03-19,44100,876
Canarias,2021-03-20,44325,884
Canarias,2021-03-21,44479,889
Canarias,2021-03-22,44712,896
Canarias,2021-03-23,44943,901
Canarias,2021-03-24,45203,907
Canarias,2021-03-25,45405,908
Canarias,2021-03-26,45588,916
Canarias,2021-03-27,45749,919
Canarias,2021-03-28,45854,921
Canarias,2021-03-29,46052,929
Canarias,2021-03-30,46289,934
Canarias,2021-03-31,46534,940
Canarias,2021-04-01,46771,941
Canarias,2021-04-02,46886,948
Canarias,2021-04-03,47019,949
Canarias,2021-04-04,47176,954
Canarias,2021-04-05,47400,963
Canarias,2021-04-06,47630,968
Canarias,2021-04-07,47857,971
Canarias,2021-04-08,48163,973
Canarias,2021-04-09,48394,976
Canarias,2021-04-10,48596,981
Canarias,2021-04-11,48797,984
Canarias,2021-04-12,49002,988
Canarias,2021-04-13,49198,994
Canarias,2021-04-14,49408,999
Canarias,2021-04-15,49689,1005
Canarias,2021-04-16,49890,1008
Canarias,2021-04-17,50064,1013
Canarias,2021-04-18,50245,1019
Canarias,2021-04-19,50401,1020
Canarias,2021-04-20,50594,1027
Canarias,2021-04-21,50819,1031
Canarias,2021-04-22,50984,1034
Canarias,2021-04-23,51163,1036
Canarias,2021-04-24,51299,1039
Canarias,2021-04-25,51392,1040
Canarias,2021-04-26,51555,1043
Canarias,2021-04-27,51688,1047
Canarias,2021-04-28,51862,1052
Canarias,2021-04-29,52009,1052
Canarias,2021-04-30,52152,1054
Canarias,2021-05-01,52280,1057
Canarias,2021-05-02,52401,1060
Canarias,2021-05-03,52528,1063
Canarias,2021-05-04,52690,1066
Canarias,2021-05-05,52843,1067
Canarias,2021-05-06,52969,1072
Canarias,2021-05-07,53088,1073
Canarias,2021-05-08,53200,1075
Canarias,2021-05-09,53280,1078
Canarias,2021-05-10,53390,1078
Canarias,2021-05-11,53580,1081
Canarias,2021-05-12,53762,1083
Canarias,2021-05-13,53881,1085
Canarias,2021-05-14,54004,1086
Canarias,2021-05-15,54106,1089
Canarias,2021-05-16,54241,1089
Canarias,2021-05-17,54359,1090
Canarias,2021-05-18,54459,1093
Canarias,2021-05-19,54643,1094
Canarias,2021-05-20,54798,1098
Canarias,2021-05-21,54937,1101
Canarias,2021-05-22,55015,1106
Canarias,2021-05-23,55112,1106
Canarias,2021-05-24,55212,1110
Canarias,2021-05-25,55319,1111
Canarias,2021-05-26,55454,1114
Canarias,2021-05-27,55567,1114
Canarias,2021-05-28,55673,1114
Canarias,2021-05-29,55744,1114
Canarias,2021-05-30,55829,1115
Canarias,2021-05-31,55906,1115
Canarias,2021-06-01,56033,1116
Canarias,2021-06-02,56171,1118
Canarias,2021-06-03,56300,1118
Canarias,2021-06-04,56406,1118
Canarias,2021-06-05,56498,1118
Canarias,2021-06-06,56586,1120
Canarias,2021-06-07,56704,1120
Canarias,2021-06-08,56841,1121
Canarias,2021-06-09,56999,1121
Canarias,2021-06-10,57147,1124
Canarias,2021-06-11,57308,1125
Canarias,2021-06-12,57431,1126
Canarias,2021-06-13,57547,1126
Canarias,2021-06-14,57653,1128
Canarias,2021-06-15,57827,1129
Canarias,2021-06-16,57980,1130
Canarias,2021-06-17,58166,1132
Canarias,2021-06-18,58358,1133
Canarias,2021-06-19,58505,1135
Canarias,2021-06-20,58684,1136
Canarias,2021-06-21,58840,1137
Canarias,2021-06-22,59019,1142
Canarias,2021-06-23,59231,1146
Canarias,2021-06-24,59410,1146
Canarias,2021-06-25,59650,1148
Canarias,2021-06-26,59790,1148
Canarias,2021-06-27,59935,1148
Canarias,2021-06-28,60139,1149
Canarias,2021-06-29,60442,1150
Canarias,2021-06-30,60810,1151
Canarias,2021-07-01,61149,1154
Canarias,2021-07-02,61483,1154
Canarias,2021-07-03,61790,1157
Canarias,2021-07-04,62086,1160
Canarias,2021-07-05,62397,1163
Canarias,2021-07-06,62750,1167
Canarias,2021-07-07,63274,1169
Canarias,2021-07-08,63810,1169
Canarias,2021-07-09,64305,1169
Canarias,2021-07-10,64775,1170
Canarias,2021-07-11,65183,1172
Canarias,2021-07-12,65704,1175
Canarias,2021-07-13,66322,1179
Canarias,2021-07-14,67026,1185
Canarias,2021-07-15,67782,1190
Canarias,2021-07-16,68470,1194
Canarias,2021-07-17,69115,1196
Canarias,2021-07-18,69677,1202
Canarias,2021-07-19,70318,1209
Canarias,2021-07-20,71152,1216
Canarias,2021-07-21,72065,1223
Canarias,2021-07-22,73034,1228
Canarias,2021-07-23,73889,1233
Canarias,2021-07-24,74644,1241
Canarias,2021-07-25,75189,1248
Canarias,2021-07-26,75861,1257
Canarias,2021-07-27,76809,1262
Canarias,2021-07-28,77698,1277
Canarias,2021-07-29,78543,1285
Canarias,2021-07-30,79525,1290
Canarias,2021-07-31,80187,1296
Canarias,2021-08-01,80719,1302
Canarias,2021-08-02,81379,1310
Canarias,2021-08-03,82139,1318
Canarias,2021-08-04,82916,1327
Canarias,2021-08-05,83564,1336
Canarias,2021-08-06,84240,1344
Canarias,2021-08-07,84744,1353
Canarias,2021-08-08,85087,1358
Canarias,2021-08-09,85500,1366
Canarias,2021-08-10,86043,1372
Canarias,2021-08-11,86540,1376
Canarias,2021-08-12,86999,1384
Canarias,2021-08-13,87382,1388
Canarias,2021-08-14,87703,1390
Canarias,2021-08-15,87950,1395
Canarias,2021-08-16,88229,1403
Canarias,2021-08-17,88537,1404
Canarias,2021-08-18,88862,1408
Canarias,2021-08-19,89150,1412
Canarias,2021-08-20,89473,1417
Canarias,2021-08-21,89679,1418
Canarias,2021-08-22,89853,1424
Canarias,2021-08-23,90067,1428
Canarias,2021-08-24,90321,1433
Canarias,2021-08-25,90535,1437
Canarias,2021-08-26,90744,1441
Canarias,2021-08-27,90959,1444
Canarias,2021-08-28,91117,1447
Canarias,2021-08-29,91233,1450
Canarias,2021-08-30,91368,1453
Canarias,2021-08-31,91524,1456
Canarias,2021-09-01,91699,1459
Canarias,2021-09-02,91856,1464
Canarias,2021-09-03,92000,1465
Canarias,2021-09-04,92113,1469
Canarias,2021-09-05,92189,1469
Canarias,2021-09-06,92292,1474
Canarias,2021-09-07,92421,1477
Canarias,2021-09-08,92564,1480
Canarias,2021-09-09,92674,1481
Canarias,2021-09-10,92802,1482
Canarias,2021-09-11,92890,1482
Canarias,2021-09-12,92967,1484
Canarias,2021-09-13,93073,1486
Canarias,2021-09-14,93200,1486
Canarias,2021-09-15,93295,1488
Canarias,2021-09-16,93410,1490
Canarias,2021-09-17,93510,1490
Canarias,2021-09-18,93584,1492
Canarias,2021-09-19,93646,1497
Canarias,2021-09-20,93733,1499
Canarias,2021-09-21,93833,1503
Canarias,2021-09-22,93907,1505
Canarias,2021-09-23,93979,1507
Canarias,2021-09-24,94080,1507
Canarias,2021-09-25,94163,1507
Canarias,2021-09-26,94216,1507
Canarias,2021-09-27,94323,1507
Canarias,2021-09-28,94409,1508
Canarias,2021-09-29,94509,1509
Canarias,2021-09-30,94573,1511
Canarias,2021-10-01,94644,1513
Canarias,2021-10-02,94700,1513
Canarias,2021-10-03,94748,1514
Canarias,2021-10-04,94798,1514
Canarias,2021-10-05,94856,1514
Canarias,2021-10-06,94918,1515
Canarias,2021-10-07,94977,1516
Canarias,2021-10-08,95048,1516
Canarias,2021-10-09,95088,1517
Canarias,2021-10-10,95129,1517
Canarias,2021-10-11,95188,1517
Canarias,2021-10-12,95239,1517
Canarias,2021-10-13,95283,1519
Canarias,2021-10-14,95333,1520
Canarias,2021-10-15,95382,1521
Canarias,2021-10-16,95441,1522
Canarias,2021-10-17,95494,1524
Canarias,2021-10-18,95563,1525
Canarias,2021-10-19,95649,1528
Canarias,2021-10-20,95735,1528
Canarias,2021-10-21,95818,1530
Canarias,2021-10-22,95915,1530
Canarias,2021-10-23,95983,1531
Canarias,2021-10-24,96067,1533
Canarias,2021-10-25,96151,1534
Canarias,2021-10-26,96239,1534
Canarias,2021-10-27,96354,1534
Canarias,2021-10-28,96436,1535
Canarias,2021-10-29,96516,1536
Canarias,2021-10-30,96589,1536
Canarias,2021-10-31,96645,1538
Canarias,2021-11-01,96709,1538
Canarias,2021-11-02,96795,1541
Canarias,2021-11-03,96904,1542
Canarias,2021-11-04,97059,1543
Canarias,2021-11-05,97173,1546
Canarias,2021-11-06,97282,1549
Canarias,2021-11-07,97366,1549
Canarias,2021-11-08,97528,1552
Canarias,2021-11-09,97702,1553
Canarias,2021-11-10,97871,1554
Canarias,2021-11-11,98086,1556
Canarias,2021-11-12,98272,1557
Canarias,2021-11-13,98426,1557
Canarias,2021-11-14,98575,1560
Canarias,2021-11-15,98788,1562
Canarias,2021-11-16,99042,1564
Canarias,2021-11-17,99313,1565
Canarias,2021-11-18,99593,1568
Canarias,2021-11-19,99854,1570
Canarias,2021-11-20,100108,1570
Canarias,2021-11-21,100281,1572
Canarias,2021-11-22,100534,1580
Canarias,2021-11-23,100829,1582
Canarias,2021-11-24,101155,1587
Canarias,2021-11-25,101514,1589
Canarias,2021-11-26,101809,1593
Canarias,2021-11-27,102172,1594
Canarias,2021-11-28,102429,1595
Canarias,2021-11-29,102707,1600
Canarias,2021-11-30,103081,1604
Canarias,2021-12-01,103548,1606
Canarias,2021-12-02,104015,1608
Canarias,2021-12-03,104420,1608
Canarias,2021-12-04,104742,1611
Canarias,2021-12-05,105017,1611
Canarias,2021-12-06,105322,1611
Canarias,2021-12-07,105646,1612
Canarias,2021-12-08,106028,1615
Canarias,2021-12-09,106028,1615
Cantabria,2020-02-15,0,0
Cantabria,2020-02-16,0,0
Cantabria,2020-02-17,0,0
Cantabria,2020-02-18,0,0
Cantabria,2020-02-19,0,0
Cantabria,2020-02-20,0,0
Cantabria,2020-02-21,0,0
Cantabria,2020-02-22,0,0
Cantabria,2020-02-23,0,0
Cantabria,2020-02-24,0,0
Cantabria,2020-02-25,0,0
Cantabria,2020-02-26,0,0
Cantabria,2020-02-27,0,0
Cantabria,2020-02-28,0,0
Cantabria,2020-02-29,1,0
Cantabria,2020-03-01,1,0
Cantabria,2020-03-02,10,0
Cantabria,2020-03-03,10,0
Cantabria,2020-03-04,10,0
Cantabria,2020-03-05,10,0
Cantabria,2020-03-06,11,0
Cantabria,2020-03-07,12,0
Cantabria,2020-03-08,12,0
Cantabria,2020-03-09,12,0
Cantabria,2020-03-10,12,0
Cantabria,2020-03-11,12,0
Cantabria,2020-03-12,21,0
Cantabria,2020-03-13,33,0
Cantabria,2020-03-14,50,0
Cantabria,2020-03-15,59,0
Cantabria,2020-03-16,62,0
Cantabria,2020-03-17,79,0
Cantabria,2020-03-18,115,2
Cantabria,2020-03-19,169,3
Cantabria,2020-03-20,228,4
Cantabria,2020-03-21,296,10
Cantabria,2020-03-22,367,12
Cantabria,2020-03-23,442,13
Cantabria,2020-03-24,531,16
Cantabria,2020-03-25,709,17
Cantabria,2020-03-26,852,23
Cantabria,2020-03-27,951,26
Cantabria,2020-03-28,1035,30
Cantabria,2020-03-29,1121,32
Cantabria,2020-03-30,1179,34
Cantabria,2020-03-31,1236,34
Cantabria,2020-04-01,1275,35
Cantabria,2020-04-02,1348,37
Cantabria,2020-04-03,1416,37
Cantabria,2020-04-04,1455,37
Cantabria,2020-04-05,1482,39
Cantabria,2020-04-06,1514,40
Cantabria,2020-04-07,1586,40
Cantabria,2020-04-08,1639,43
Cantabria,2020-04-09,1673,45
Cantabria,2020-04-10,1736,45
Cantabria,2020-04-11,1760,45
Cantabria,2020-04-12,1786,45
Cantabria,2020-04-13,1799,45
Cantabria,2020-04-14,1825,45
Cantabria,2020-04-15,1850,45
Cantabria,2020-04-16,1881,45
Cantabria,2020-04-17,1905,45
Cantabria,2020-04-18,1951,45
Cantabria,2020-04-19,1984,45
Cantabria,2020-04-20,1998,45
Cantabria,2020-04-21,2015,45
Cantabria,2020-04-22,2033,45
Cantabria,2020-04-23,2059,45
Cantabria,2020-04-24,2072,45
Cantabria,2020-04-25,2087,45
Cantabria,2020-04-26,2111,45
Cantabria,2020-04-27,2121,45
Cantabria,2020-04-28,2147,45
Cantabria,2020-04-29,2173,45
Cantabria,2020-04-30,2187,45
Cantabria,2020-05-01,2199,45
Cantabria,2020-05-02,2203,45
Cantabria,2020-05-03,2205,45
Cantabria,2020-05-04,2209,45
Cantabria,2020-05-05,2213,45
Cantabria,2020-05-06,2226,45
Cantabria,2020-05-07,2242,45
Cantabria,2020-05-08,2242,45
Cantabria,2020-05-09,2245,45
Cantabria,2020-05-10,2246,45
Cantabria,2020-05-11,2251,45
Cantabria,2020-05-12,2259,45
Cantabria,2020-05-13,2261,45
Cantabria,2020-05-14,2266,45
Cantabria,2020-05-15,2268,45
Cantabria,2020-05-16,2272,45
Cantabria,2020-05-17,2275,45
Cantabria,2020-05-18,2277,45
Cantabria,2020-05-19,2281,45
Cantabria,2020-05-20,2283,45
Cantabria,2020-05-21,2288,45
Cantabria,2020-05-22,2292,45
Cantabria,2020-05-23,2294,45
Cantabria,2020-05-24,2294,45
Cantabria,2020-05-25,2300,45
Cantabria,2020-05-26,2303,45
Cantabria,2020-05-27,2310,45
Cantabria,2020-05-28,2311,45
Cantabria,2020-05-29,2314,45
Cantabria,2020-05-30,2316,45
Cantabria,2020-05-31,2316,45
Cantabria,2020-06-01,2318,45
Cantabria,2020-06-02,2320,45
Cantabria,2020-06-03,2320,45
Cantabria,2020-06-04,2324,45
Cantabria,2020-06-05,2325,45
Cantabria,2020-06-06,2325,45
Cantabria,2020-06-07,2327,46
Cantabria,2020-06-08,2328,46
Cantabria,2020-06-09,2328,46
Cantabria,2020-06-10,2331,46
Cantabria,2020-06-11,2334,46
Cantabria,2020-06-12,2336,46
Cantabria,2020-06-13,2338,46
Cantabria,2020-06-14,2338,46
Cantabria,2020-06-15,2340,46
Cantabria,2020-06-16,2342,46
Cantabria,2020-06-17,2345,46
Cantabria,2020-06-18,2346,46
Cantabria,2020-06-19,2347,46
Cantabria,2020-06-20,2349,46
Cantabria,2020-06-21,2353,46
Cantabria,2020-06-22,2353,46
Cantabria,2020-06-23,2355,46
Cantabria,2020-06-24,2355,46
Cantabria,2020-06-25,2358,46
Cantabria,2020-06-26,2360,46
Cantabria,2020-06-27,2366,46
Cantabria,2020-06-28,2366,46
Cantabria,2020-06-29,2366,46
Cantabria,2020-06-30,2367,46
Cantabria,2020-07-01,2368,46
Cantabria,2020-07-02,2368,46
Cantabria,2020-07-03,2371,46
Cantabria,2020-07-04,2372,46
Cantabria,2020-07-05,2372,46
Cantabria,2020-07-06,2372,46
Cantabria,2020-07-07,2372,46
Cantabria,2020-07-08,2373,46
Cantabria,2020-07-09,2373,46
Cantabria,2020-07-10,2375,46
Cantabria,2020-07-11,2377,46
Cantabria,2020-07-12,2379,46
Cantabria,2020-07-13,2379,46
Cantabria,2020-07-14,2382,46
Cantabria,2020-07-15,2384,46
Cantabria,2020-07-16,2385,46
Cantabria,2020-07-17,2387,46
Cantabria,2020-07-18,2395,46
Cantabria,2020-07-19,2407,46
Cantabria,2020-07-20,2409,46
Cantabria,2020-07-21,2410,47
Cantabria,2020-07-22,2414,47
Cantabria,2020-07-23,2423,47
Cantabria,2020-07-24,2429,47
Cantabria,2020-07-25,2435,47
Cantabria,2020-07-26,2440,47
Cantabria,2020-07-27,2451,47
Cantabria,2020-07-28,2452,47
Cantabria,2020-07-29,2459,47
Cantabria,2020-07-30,2473,47
Cantabria,2020-07-31,2490,47
Cantabria,2020-08-01,2514,48
Cantabria,2020-08-02,2536,49
Cantabria,2020-08-03,2572,49
Cantabria,2020-08-04,2609,49
Cantabria,2020-08-05,2628,49
Cantabria,2020-08-06,2658,49
Cantabria,2020-08-07,2691,50
Cantabria,2020-08-08,2723,51
Cantabria,2020-08-09,2752,51
Cantabria,2020-08-10,2765,52
Cantabria,2020-08-11,2830,52
Cantabria,2020-08-12,2875,52
Cantabria,2020-08-13,2936,52
Cantabria,2020-08-14,3010,52
Cantabria,2020-08-15,3070,52
Cantabria,2020-08-16,3118,53
Cantabria,2020-08-17,3137,54
Cantabria,2020-08-18,3190,54
Cantabria,2020-08-19,3239,55
Cantabria,2020-08-20,3315,55
Cantabria,2020-08-21,3407,55
Cantabria,2020-08-22,3481,55
Cantabria,2020-08-23,3518,55
Cantabria,2020-08-24,3569,56
Cantabria,2020-08-25,3652,56
Cantabria,2020-08-26,3742,56
Cantabria,2020-08-27,3834,57
Cantabria,2020-08-28,3958,57
Cantabria,2020-08-29,4071,57
Cantabria,2020-08-30,4138,57
Cantabria,2020-08-31,4200,59
Cantabria,2020-09-01,4314,59
Cantabria,2020-09-02,4416,59
Cantabria,2020-09-03,4562,59
Cantabria,2020-09-04,4681,61
Cantabria,2020-09-05,4797,62
Cantabria,2020-09-06,4857,63
Cantabria,2020-09-07,4937,65
Cantabria,2020-09-08,5046,65
Cantabria,2020-09-09,5218,65
Cantabria,2020-09-10,5369,65
Cantabria,2020-09-11,5487,65
Cantabria,2020-09-12,5609,65
Cantabria,2020-09-13,5717,66
Cantabria,2020-09-14,5795,66
Cantabria,2020-09-15,5880,67
Cantabria,2020-09-16,6002,69
Cantabria,2020-09-17,6055,70
Cantabria,2020-09-18,6183,71
Cantabria,2020-09-19,6247,71
Cantabria,2020-09-20,6314,71
Cantabria,2020-09-21,6365,72
Cantabria,2020-09-22,6432,72
Cantabria,2020-09-23,6498,73
Cantabria,2020-09-24,6567,73
Cantabria,2020-09-25,6619,75
Cantabria,2020-09-26,6674,76
Cantabria,2020-09-27,6699,77
Cantabria,2020-09-28,6772,78
Cantabria,2020-09-29,6805,79
Cantabria,2020-09-30,6849,80
Cantabria,2020-10-01,6887,81
Cantabria,2020-10-02,6951,82
Cantabria,2020-10-03,6983,83
Cantabria,2020-10-04,7045,84
Cantabria,2020-10-05,7082,84
Cantabria,2020-10-06,7126,85
Cantabria,2020-10-07,7163,85
Cantabria,2020-10-08,7193,86
Cantabria,2020-10-09,7258,86
Cantabria,2020-10-10,7328,87
Cantabria,2020-10-11,7364,89
Cantabria,2020-10-12,7409,90
Cantabria,2020-10-13,7480,90
Cantabria,2020-10-14,7538,91
Cantabria,2020-10-15,7623,91
Cantabria,2020-10-16,7723,91
Cantabria,2020-10-17,7878,92
Cantabria,2020-10-18,7926,94
Cantabria,2020-10-19,8019,97
Cantabria,2020-10-20,8176,98
Cantabria,2020-10-21,8389,98
Cantabria,2020-10-22,8503,98
Cantabria,2020-10-23,8684,99
Cantabria,2020-10-24,8858,100
Cantabria,2020-10-25,9022,102
Cantabria,2020-10-26,9154,104
Cantabria,2020-10-27,9326,106
Cantabria,2020-10-28,9524,106
Cantabria,2020-10-29,9703,107
Cantabria,2020-10-30,9869,112
Cantabria,2020-10-31,10064,116
Cantabria,2020-11-01,10211,116
Cantabria,2020-11-02,10427,118
Cantabria,2020-11-03,10664,119
Cantabria,2020-11-04,10820,122
Cantabria,2020-11-05,11128,126
Cantabria,2020-11-06,11350,128
Cantabria,2020-11-07,11530,129
Cantabria,2020-11-08,11766,136
Cantabria,2020-11-09,11987,142
Cantabria,2020-11-10,12240,147
Cantabria,2020-11-11,12499,148
Cantabria,2020-11-12,12726,150
Cantabria,2020-11-13,12930,153
Cantabria,2020-11-14,13123,155
Cantabria,2020-11-15,13254,155
Cantabria,2020-11-16,13492,157
Cantabria,2020-11-17,13768,161
Cantabria,2020-11-18,14003,164
Cantabria,2020-11-19,14166,167
Cantabria,2020-11-20,14334,170
Cantabria,2020-11-21,14485,173
Cantabria,2020-11-22,14569,173
Cantabria,2020-11-23,14703,174
Cantabria,2020-11-24,14831,174
Cantabria,2020-11-25,14950,175
Cantabria,2020-11-26,15049,175
Cantabria,2020-11-27,15178,178
Cantabria,2020-11-28,15265,183
Cantabria,2020-11-29,15355,183
Cantabria,2020-11-30,15459,185
Cantabria,2020-12-01,15657,187
Cantabria,2020-12-02,15776,191
Cantabria,2020-12-03,15927,194
Cantabria,2020-12-04,16055,196
Cantabria,2020-12-05,16183,196
Cantabria,2020-12-06,16241,197
Cantabria,2020-12-07,16314,198
Cantabria,2020-12-08,16402,199
Cantabria,2020-12-09,16445,202
Cantabria,2020-12-10,16551,204
Cantabria,2020-12-11,16626,205
Cantabria,2020-12-12,16681,206
Cantabria,2020-12-13,16762,208
Cantabria,2020-12-14,16833,209
Cantabria,2020-12-15,16917,209
Cantabria,2020-12-16,16994,209
Cantabria,2020-12-17,17069,211
Cantabria,2020-12-18,17140,212
Cantabria,2020-12-19,17172,212
Cantabria,2020-12-20,17223,214
Cantabria,2020-12-21,17285,216
Cantabria,2020-12-22,17345,216
Cantabria,2020-12-23,17419,218
Cantabria,2020-12-24,17478,219
Cantabria,2020-12-25,17545,222
Cantabria,2020-12-26,17610,222
Cantabria,2020-12-27,17683,224
Cantabria,2020-12-28,17747,224
Cantabria,2020-12-29,17860,226
Cantabria,2020-12-30,17965,226
Cantabria,2020-12-31,18007,227
Cantabria,2021-01-01,18161,227
Cantabria,2021-01-02,18273,229
Cantabria,2021-01-03,18380,229
Cantabria,2021-01-04,18523,233
Cantabria,2021-01-05,18655,235
Cantabria,2021-01-06,18800,237
Cantabria,2021-01-07,18941,238
Cantabria,2021-01-08,19053,239
Cantabria,2021-01-09,19203,241
Cantabria,2021-01-10,19322,244
Cantabria,2021-01-11,19529,249
Cantabria,2021-01-12,19656,250
Cantabria,2021-01-13,19837,250
Cantabria,2021-01-14,19973,252
Cantabria,2021-01-15,20157,253
Cantabria,2021-01-16,20306,257
Cantabria,2021-01-17,20431,260
Cantabria,2021-01-18,20549,261
Cantabria,2021-01-19,20753,261
Cantabria,2021-01-20,20959,263
Cantabria,2021-01-21,21155,263
Cantabria,2021-01-22,21351,266
Cantabria,2021-01-23,21519,271
Cantabria,2021-01-24,21616,275
Cantabria,2021-01-25,21787,280
Cantabria,2021-01-26,21915,282
Cantabria,2021-01-27,22116,285
Cantabria,2021-01-28,22267,292
Cantabria,2021-01-29,22454,295
Cantabria,2021-01-30,22576,297
Cantabria,2021-01-31,22655,297
Cantabria,2021-02-01,22794,300
Cantabria,2021-02-02,22939,303
Cantabria,2021-02-03,23052,305
Cantabria,2021-02-04,23188,307
Cantabria,2021-02-05,23274,309
Cantabria,2021-02-06,23342,309
Cantabria,2021-02-07,23400,311
Cantabria,2021-02-08,23498,311
Cantabria,2021-02-09,23593,315
Cantabria,2021-02-10,23700,315
Cantabria,2021-02-11,23760,318
Cantabria,2021-02-12,23843,319
Cantabria,2021-02-13,23856,321
Cantabria,2021-02-14,23949,324
Cantabria,2021-02-15,24049,325
Cantabria,2021-02-16,24119,326
Cantabria,2021-02-17,24171,328
Cantabria,2021-02-18,24245,329
Cantabria,2021-02-19,24320,332
Cantabria,2021-02-20,24368,332
